loan_size,interest_rate,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
8600.0,6.79,44500,0.325842696629214,3,0,14500,0
10000.0,7.366,49900,0.398797595190381,4,0,19900,0
11300.0,7.944,55400,0.458483754512635,5,1,25400,0
8100.0,6.586,42600,0.295774647887324,2,0,12600,0
12000.0,8.244,58200,0.484536082474227,6,1,28200,0
8100.0,6.575,42500,0.294117647058824,2,0,12500,0
10000.0,7.379,50000,0.4,4,1,20000,0
18700.0,11.088,84900,0.646643109540636,12,2,54900,0
8400.0,6.715,43800,0.315068493150685,3,0,13800,0
10100.0,7.437,50600,0.407114624505929,4,1,20600,0
9600.0,7.223,48600,0.382716049382716,4,0,18600,0
9800.0,7.29,49200,0.390243902439024,4,0,19200,0
9400.0,7.099,47400,0.367088607594937,3,0,17400,0
11200.0,7.878,54700,0.451553930530165,5,1,24700,0
11300.0,7.917,55100,0.455535390199637,5,1,25100,0
10600.0,7.618,52300,0.426386233269599,5,1,22300,0
8500.0,6.752,44100,0.319727891156463,3,0,14100,0
9800.0,7.276,49100,0.389002036659878,4,0,19100,0
8700.0,6.828,44800,0.330357142857143,3,0,14800,0
9000.0,6.968,46200,0.350649350649351,3,0,16200,0
11700.0,8.078,56600,0.469964664310954,5,1,26600,0
11700.0,8.108,56900,0.472759226713533,6,1,26900,0
10200.0,7.456,50800,0.409448818897638,4,1,20800,0
10600.0,7.618,52300,0.426386233269599,5,1,22300,0
11100.0,7.842,54400,0.448529411764706,5,1,24400,0
9300.0,7.061,47000,0.361702127659575,3,0,17000,0
9300.0,7.096,47400,0.367088607594937,3,0,17400,0
10900.0,7.779,53800,0.442379182156134,5,1,23800,0
9800.0,7.283,49100,0.389002036659878,4,0,19100,0
9700.0,7.232,48700,0.383983572895277,4,0,18700,0
8200.0,6.629,43000,0.302325581395349,2,0,13000,0
9300.0,7.077,47200,0.364406779661017,3,0,17200,0
9800.0,7.3,49300,0.391480730223124,4,0,19300,0
9900.0,7.343,49700,0.396378269617706,4,0,19700,0
9000.0,6.934,45900,0.34640522875817,3,0,15900,0
8400.0,6.687,43500,0.310344827586207,3,0,13500,0
8800.0,6.85,45100,0.334811529933481,3,0,15100,0
8100.0,6.576,42500,0.294117647058824,2,0,12500,0
9000.0,6.934,45800,0.344978165938865,3,0,15800,0
8900.0,6.897,45500,0.340659340659341,3,0,15500,0
8800.0,6.86,45200,0.336283185840708,3,0,15200,0
9100.0,7.005,46500,0.354838709677419,3,0,16500,0
11700.0,8.113,56900,0.472759226713533,6,1,26900,0
8900.0,6.92,45700,0.343544857768053,3,0,15700,0
10200.0,7.47,50900,0.410609037328094,4,1,20900,0
9700.0,7.231,48600,0.382716049382716,4,0,18600,0
10400.0,7.545,51600,0.418604651162791,4,1,21600,0
7800.0,6.425,41100,0.27007299270073,2,0,11100,0
8400.0,6.678,43400,0.308755760368664,3,0,13400,0
9400.0,7.134,47700,0.371069182389937,3,0,17700,0
10600.0,7.649,52600,0.429657794676806,5,1,22600,0
9400.0,7.112,47500,0.368421052631579,3,0,17500,0
8200.0,6.607,42800,0.299065420560748,2,0,12800,0
8700.0,6.83,44900,0.33184855233853,3,0,14900,0
10300.0,7.505,51200,0.4140625,4,1,21200,0
10700.0,7.663,52700,0.430740037950664,5,1,22700,0
9200.0,7.021,46700,0.357601713062099,3,0,16700,0
9200.0,7.033,46800,0.358974358974359,3,0,16800,0
8300.0,6.649,43200,0.305555555555556,2,0,13200,0
9100.0,6.991,46400,0.353448275862069,3,0,16400,0
11900.0,8.185,57600,0.479166666666667,6,1,27600,0
10300.0,7.494,51100,0.412915851272016,4,1,21100,0
10700.0,7.69,53000,0.433962264150943,5,1,23000,0
10300.0,7.487,51100,0.412915851272016,4,1,21100,0
9100.0,7.009,46600,0.356223175965665,3,0,16600,0
10100.0,7.41,50300,0.403578528827038,4,1,20300,0
9600.0,7.213,48500,0.381443298969072,4,0,18500,0
10000.0,7.395,50200,0.402390438247012,4,1,20200,0
7500.0,6.305,39900,0.24812030075188,2,0,9900,0
10000.0,7.384,50100,0.401197604790419,4,1,20100,0
9200.0,7.055,47000,0.361702127659575,3,0,17000,0
9000.0,6.937,45900,0.34640522875817,3,0,15900,0
10600.0,7.618,52300,0.426386233269599,5,1,22300,0
11500.0,8.028,56100,0.46524064171123,5,1,26100,0
10700.0,7.66,52700,0.430740037950664,5,1,22700,0
10400.0,7.53,51500,0.41747572815534,4,1,21500,0
8600.0,6.76,44200,0.321266968325792,3,0,14200,0
9700.0,7.263,48900,0.386503067484663,4,0,18900,0
10200.0,7.439,50600,0.407114624505929,4,1,20600,0
8200.0,6.624,42900,0.300699300699301,2,0,12900,0
8700.0,6.839,45000,0.333333333333333,3,0,15000,0
8400.0,6.683,43500,0.310344827586207,3,0,13500,0
7700.0,6.415,41000,0.268292682926829,2,0,11000,0
9900.0,7.335,49600,0.395161290322581,4,0,19600,0
9300.0,7.096,47400,0.367088607594937,3,0,17400,0
8700.0,6.833,44900,0.33184855233853,3,0,14900,0
8500.0,6.72,43800,0.315068493150685,3,0,13800,0
12400.0,8.401,59700,0.49748743718593,6,1,29700,0
10900.0,7.76,53600,0.440298507462687,5,1,23600,0
9400.0,7.11,47500,0.368421052631579,3,0,17500,0
10700.0,7.664,52700,0.430740037950664,5,1,22700,0
9200.0,7.031,46800,0.358974358974359,3,0,16800,0
8900.0,6.898,45500,0.340659340659341,3,0,15500,0
9200.0,7.037,46800,0.358974358974359,3,0,16800,0
8300.0,6.645,43100,0.303944315545244,2,0,13100,0
11100.0,7.855,54500,0.44954128440367,5,1,24500,0
10100.0,7.432,50500,0.405940594059406,4,1,20500,0
9400.0,7.121,47600,0.369747899159664,3,0,17600,0
9800.0,7.298,49300,0.391480730223124,4,0,19300,0
11400.0,7.967,55600,0.460431654676259,5,1,25600,0
7600.0,6.345,40300,0.255583126550869,2,0,10300,0
10000.0,7.379,50000,0.4,4,1,20000,0
9800.0,7.294,49200,0.390243902439024,4,0,19200,0
9900.0,7.315,49400,0.392712550607287,4,0,19400,0
9100.0,7.01,46600,0.356223175965665,3,0,16600,0
9600.0,7.213,48500,0.381443298969072,4,0,18500,0
9700.0,7.241,48700,0.383983572895277,4,0,18700,0
8700.0,6.818,44800,0.330357142857143,3,0,14800,0
11300.0,7.908,55000,0.454545454545455,5,1,25000,0
9700.0,7.242,48700,0.383983572895277,4,0,18700,0
8700.0,6.831,44900,0.33184855233853,3,0,14900,0
9300.0,7.083,47300,0.365750528541226,3,0,17300,0
9500.0,7.145,47800,0.372384937238494,4,0,17800,0
9500.0,7.163,48000,0.375,4,0,18000,0
8800.0,6.872,45300,0.337748344370861,3,0,15300,0
8400.0,6.702,43700,0.31350114416476,3,0,13700,0
10100.0,7.413,50400,0.404761904761905,4,1,20400,0
8800.0,6.866,45200,0.336283185840708,3,0,15200,0
8600.0,6.799,44600,0.327354260089686,3,0,14600,0
9900.0,7.337,49600,0.395161290322581,4,0,19600,0
9900.0,7.311,49400,0.392712550607287,4,0,19400,0
8600.0,6.779,44400,0.324324324324324,3,0,14400,0
9100.0,7.002,46500,0.354838709677419,3,0,16500,0
18400.0,10.949,83600,0.641148325358852,12,2,53600,0
8700.0,6.807,44600,0.327354260089686,3,0,14600,0
9100.0,7.009,46600,0.356223175965665,3,0,16600,0
10600.0,7.616,52300,0.426386233269599,5,1,22300,0
7700.0,6.388,40700,0.262899262899263,2,0,10700,0
9300.0,7.08,47200,0.364406779661017,3,0,17200,0
8700.0,6.844,45000,0.333333333333333,3,0,15000,0
7300.0,6.221,39100,0.232736572890026,2,0,9100,0
8600.0,6.776,44400,0.324324324324324,3,0,14400,0
8000.0,6.534,42100,0.287410926365796,2,0,12100,0
7100.0,6.163,38600,0.22279792746114,1,0,8600,0
8200.0,6.591,42600,0.295774647887324,2,0,12600,0
9000.0,6.968,46200,0.350649350649351,3,0,16200,0
11400.0,7.961,55500,0.45945945945946,5,1,25500,0
9000.0,6.956,46100,0.349240780911063,3,0,16100,0
9300.0,7.087,47300,0.365750528541226,3,0,17300,0
9800.0,7.287,49200,0.390243902439024,4,0,19200,0
9400.0,7.126,47700,0.371069182389937,3,0,17700,0
8800.0,6.867,45200,0.336283185840708,3,0,15200,0
10900.0,7.765,53700,0.441340782122905,5,1,23700,0
7700.0,6.406,40900,0.266503667481663,2,0,10900,0
10900.0,7.77,53700,0.441340782122905,5,1,23700,0
8100.0,6.555,42300,0.290780141843972,2,0,12300,0
7100.0,6.137,38400,0.21875,1,0,8400,0
7900.0,6.467,41500,0.27710843373494,2,0,11500,0
10600.0,7.632,52400,0.427480916030534,5,1,22400,0
8400.0,6.697,43600,0.311926605504587,3,0,13600,0
8700.0,6.802,44600,0.327354260089686,3,0,14600,0
9100.0,6.995,46400,0.353448275862069,3,0,16400,0
7600.0,6.335,40200,0.253731343283582,2,0,10200,0
9400.0,7.104,47500,0.368421052631579,3,0,17500,0
9100.0,6.982,46300,0.352051835853132,3,0,16300,0
8900.0,6.889,45400,0.33920704845815,3,0,15400,0
8800.0,6.848,45000,0.333333333333333,3,0,15000,0
7800.0,6.447,41300,0.273607748184019,2,0,11300,0
8800.0,6.856,45100,0.334811529933481,3,0,15100,0
13000.0,8.644,61900,0.515347334410339,7,1,31900,0
9800.0,7.296,49300,0.391480730223124,4,0,19300,0
6900.0,6.078,37800,0.206349206349206,1,0,7800,0
11100.0,7.841,54400,0.448529411764706,5,1,24400,0
11400.0,7.984,55700,0.461400359066427,5,1,25700,0
9400.0,7.102,47400,0.367088607594937,3,0,17400,0
9400.0,7.131,47700,0.371069182389937,3,0,17700,0
10200.0,7.479,51000,0.411764705882353,4,1,21000,0
8200.0,6.621,42900,0.300699300699301,2,0,12900,0
9200.0,7.021,46700,0.357601713062099,3,0,16700,0
8700.0,6.824,44800,0.330357142857143,3,0,14800,0
8700.0,6.831,44900,0.33184855233853,3,0,14900,0
10000.0,7.358,49800,0.397590361445783,4,0,19800,0
7100.0,6.137,38300,0.216710182767624,1,0,8300,0
7800.0,6.426,41100,0.27007299270073,2,0,11100,0
10000.0,7.39,50100,0.401197604790419,4,1,20100,0
9200.0,7.046,46900,0.360341151385928,3,0,16900,0
17600.0,10.586,80200,0.625935162094763,11,2,50200,0
8500.0,6.75,44100,0.319727891156463,3,0,14100,0
11900.0,8.179,57600,0.479166666666667,6,1,27600,0
10600.0,7.647,52600,0.429657794676806,5,1,22600,0
10400.0,7.558,51700,0.41972920696325,4,1,21700,0
7500.0,6.312,40000,0.25,2,0,10000,0
8000.0,6.527,42000,0.285714285714286,2,0,12000,0
9400.0,7.116,47600,0.369747899159664,3,0,17600,0
10500.0,7.589,52000,0.423076923076923,4,1,22000,0
7700.0,6.395,40800,0.264705882352941,2,0,10800,0
8600.0,6.791,44500,0.325842696629214,3,0,14500,0
8000.0,6.539,42100,0.287410926365796,2,0,12100,0
8800.0,6.884,45400,0.33920704845815,3,0,15400,0
8300.0,6.651,43200,0.305555555555556,2,0,13200,0
8100.0,6.556,42300,0.290780141843972,2,0,12300,0
8500.0,6.734,44000,0.318181818181818,3,0,14000,0
9600.0,7.194,48300,0.37888198757764,4,0,18300,0
11500.0,8.0,55900,0.463327370304115,5,1,25900,0
9100.0,7.005,46500,0.354838709677419,3,0,16500,0
9500.0,7.143,47800,0.372384937238494,4,0,17800,0
9400.0,7.104,47400,0.367088607594937,3,0,17400,0
10100.0,7.422,50400,0.404761904761905,4,1,20400,0
7900.0,6.501,41800,0.282296650717703,2,0,11800,0
10200.0,7.452,50700,0.408284023668639,4,1,20700,0
8300.0,6.648,43200,0.305555555555556,2,0,13200,0
10500.0,7.601,52100,0.424184261036468,4,1,22100,0
8900.0,6.907,45600,0.342105263157895,3,0,15600,0
10000.0,7.371,50000,0.4,4,0,20000,0
8800.0,6.876,45300,0.337748344370861,3,0,15300,0
9700.0,7.234,48700,0.383983572895277,4,0,18700,0
7600.0,6.368,40500,0.259259259259259,2,0,10500,0
9500.0,7.167,48000,0.375,4,0,18000,0
9600.0,7.188,48200,0.377593360995851,4,0,18200,0
10200.0,7.454,50700,0.408284023668639,4,1,20700,0
10900.0,7.772,53700,0.441340782122905,5,1,23700,0
10700.0,7.658,52700,0.430740037950664,5,1,22700,0
12100.0,8.252,58300,0.485420240137221,6,1,28300,0
7500.0,6.3,39900,0.24812030075188,2,0,9900,0
10800.0,7.701,53100,0.435028248587571,5,1,23100,0
9600.0,7.203,48400,0.380165289256198,4,0,18400,0
10600.0,7.641,52500,0.428571428571429,5,1,22500,0
10200.0,7.464,50800,0.409448818897638,4,1,20800,0
8700.0,6.843,45000,0.333333333333333,3,0,15000,0
8700.0,6.836,44900,0.33184855233853,3,0,14900,0
11400.0,7.976,55700,0.461400359066427,5,1,25700,0
10200.0,7.478,51000,0.411764705882353,4,1,21000,0
12100.0,8.254,58300,0.485420240137221,6,1,28300,0
11300.0,7.944,55400,0.458483754512635,5,1,25400,0
8800.0,6.863,45200,0.336283185840708,3,0,15200,0
7600.0,6.357,40400,0.257425742574257,2,0,10400,0
7200.0,6.184,38800,0.22680412371134,1,0,8800,0
11300.0,7.922,55100,0.455535390199637,5,1,25100,0
10000.0,7.387,50100,0.401197604790419,4,1,20100,0
11300.0,7.917,55100,0.455535390199637,5,1,25100,0
8400.0,6.7,43600,0.311926605504587,3,0,13600,0
10000.0,7.366,49900,0.398797595190381,4,0,19900,0
10600.0,7.642,52500,0.428571428571429,5,1,22500,0
9000.0,6.961,46100,0.349240780911063,3,0,16100,0
8300.0,6.654,43200,0.305555555555556,2,0,13200,0
10900.0,7.771,53700,0.441340782122905,5,1,23700,0
9000.0,6.929,45800,0.344978165938865,3,0,15800,0
9400.0,7.108,47500,0.368421052631579,3,0,17500,0
7500.0,6.317,40000,0.25,2,0,10000,0
9200.0,7.022,46700,0.357601713062099,3,0,16700,0
9400.0,7.131,47700,0.371069182389937,3,0,17700,0
9900.0,7.318,49500,0.393939393939394,4,0,19500,0
18700.0,11.057,84700,0.645808736717828,12,2,54700,0
10200.0,7.443,50600,0.407114624505929,4,1,20600,0
9100.0,7.012,46600,0.356223175965665,3,0,16600,0
8900.0,6.899,45500,0.340659340659341,3,0,15500,0
19600.0,11.468,88500,0.661016949152542,13,2,58500,0
6900.0,6.075,37800,0.206349206349206,1,0,7800,0
9600.0,7.191,48300,0.37888198757764,4,0,18300,0
11100.0,7.833,54300,0.447513812154696,5,1,24300,0
8600.0,6.79,44500,0.325842696629214,3,0,14500,0
7700.0,6.401,40800,0.264705882352941,2,0,10800,0
9000.0,6.942,45900,0.34640522875817,3,0,15900,0
8700.0,6.821,44800,0.330357142857143,3,0,14800,0
9400.0,7.134,47700,0.371069182389937,3,0,17700,0
9200.0,7.056,47000,0.361702127659575,3,0,17000,0
8300.0,6.667,43300,0.30715935334873,3,0,13300,0
9700.0,7.244,48800,0.385245901639344,4,0,18800,0
9200.0,7.038,46800,0.358974358974359,3,0,16800,0
7900.0,6.497,41700,0.280575539568345,2,0,11700,0
7300.0,6.222,39100,0.232736572890026,2,0,9100,0
11700.0,8.087,56700,0.470899470899471,6,1,26700,0
10500.0,7.568,51800,0.420849420849421,4,1,21800,0
10600.0,7.64,52500,0.428571428571429,5,1,22500,0
9100.0,6.982,46300,0.352051835853132,3,0,16300,0
10200.0,7.466,50900,0.410609037328094,4,1,20900,0
9600.0,7.209,48400,0.380165289256198,4,0,18400,0
9700.0,7.249,48800,0.385245901639344,4,0,18800,0
9200.0,7.036,46800,0.358974358974359,3,0,16800,0
10200.0,7.447,50700,0.408284023668639,4,1,20700,0
8100.0,6.585,42600,0.295774647887324,2,0,12600,0
10400.0,7.555,51700,0.41972920696325,4,1,21700,0
9600.0,7.201,48400,0.380165289256198,4,0,18400,0
10700.0,7.661,52700,0.430740037950664,5,1,22700,0
8700.0,6.806,44600,0.327354260089686,3,0,14600,0
9500.0,7.152,47900,0.373695198329854,4,0,17900,0
9600.0,7.195,48300,0.37888198757764,4,0,18300,0
10400.0,7.559,51700,0.41972920696325,4,1,21700,0
10900.0,7.76,53600,0.440298507462687,5,1,23600,0
11200.0,7.899,54900,0.453551912568306,5,1,24900,0
8600.0,6.791,44500,0.325842696629214,3,0,14500,0
9600.0,7.22,48500,0.381443298969072,4,0,18500,0
10100.0,7.437,50600,0.407114624505929,4,1,20600,0
8600.0,6.794,44500,0.325842696629214,3,0,14500,0
9600.0,7.222,48600,0.382716049382716,4,0,18600,0
9200.0,7.014,46600,0.356223175965665,3,0,16600,0
9000.0,6.951,46000,0.347826086956522,3,0,16000,0
9800.0,7.289,49200,0.390243902439024,4,0,19200,0
9800.0,7.287,49200,0.390243902439024,4,0,19200,0
10200.0,7.459,50800,0.409448818897638,4,1,20800,0
9900.0,7.347,49700,0.396378269617706,4,0,19700,0
10700.0,7.662,52700,0.430740037950664,5,1,22700,0
10800.0,7.714,53200,0.43609022556391,5,1,23200,0
10400.0,7.552,51700,0.41972920696325,4,1,21700,0
10200.0,7.462,50800,0.409448818897638,4,1,20800,0
10600.0,7.617,52300,0.426386233269599,5,1,22300,0
8500.0,6.724,43900,0.316628701594533,3,0,13900,0
10100.0,7.42,50400,0.404761904761905,4,1,20400,0
9600.0,7.193,48300,0.37888198757764,4,0,18300,0
10800.0,7.72,53200,0.43609022556391,5,1,23200,0
12400.0,8.402,59700,0.49748743718593,6,1,29700,0
8100.0,6.563,42400,0.292452830188679,2,0,12400,0
11000.0,7.817,54200,0.44649446494465,5,1,24200,0
9800.0,7.297,49300,0.391480730223124,4,0,19300,0
9900.0,7.344,49700,0.396378269617706,4,0,19700,0
9000.0,6.933,45800,0.344978165938865,3,0,15800,0
10700.0,7.662,52700,0.430740037950664,5,1,22700,0
9300.0,7.097,47400,0.367088607594937,3,0,17400,0
8400.0,6.688,43500,0.310344827586207,3,0,13500,0
8800.0,6.882,45400,0.33920704845815,3,0,15400,0
8700.0,6.817,44700,0.328859060402685,3,0,14700,0
9900.0,7.35,49800,0.397590361445783,4,0,19800,0
8300.0,6.64,43100,0.303944315545244,2,0,13100,0
10700.0,7.664,52700,0.430740037950664,5,1,22700,0
9600.0,7.219,48500,0.381443298969072,4,0,18500,0
8900.0,6.921,45700,0.343544857768053,3,0,15700,0
8900.0,6.9,45500,0.340659340659341,3,0,15500,0
9600.0,7.209,48400,0.380165289256198,4,0,18400,0
8800.0,6.885,45400,0.33920704845815,3,0,15400,0
7200.0,6.196,38900,0.22879177377892,2,0,8900,0
10000.0,7.372,50000,0.4,4,0,20000,0
10200.0,7.468,50900,0.410609037328094,4,1,20900,0
9600.0,7.213,48500,0.381443298969072,4,0,18500,0
8300.0,6.635,43000,0.302325581395349,2,0,13000,0
10300.0,7.488,51100,0.412915851272016,4,1,21100,0
7600.0,6.374,40600,0.261083743842365,2,0,10600,0
6600.0,5.909,36200,0.171270718232044,1,0,6200,0
8400.0,6.679,43500,0.310344827586207,3,0,13500,0
6800.0,6.003,37100,0.191374663072776,1,0,7100,0
10400.0,7.545,51600,0.418604651162791,4,1,21600,0
7600.0,6.346,40300,0.255583126550869,2,0,10300,0
9000.0,6.938,45900,0.34640522875817,3,0,15900,0
8500.0,6.731,43900,0.316628701594533,3,0,13900,0
9000.0,6.956,46100,0.349240780911063,3,0,16100,0
7500.0,6.329,40200,0.253731343283582,2,0,10200,0
9400.0,7.136,47800,0.372384937238494,3,0,17800,0
8200.0,6.608,42800,0.299065420560748,2,0,12800,0
9600.0,7.184,48200,0.377593360995851,4,0,18200,0
10200.0,7.452,50700,0.408284023668639,4,1,20700,0
10300.0,7.486,51000,0.411764705882353,4,1,21000,0
9200.0,7.053,47000,0.361702127659575,3,0,17000,0
10000.0,7.396,50200,0.402390438247012,4,1,20200,0
9600.0,7.219,48500,0.381443298969072,4,0,18500,0
11300.0,7.946,55400,0.458483754512635,5,1,25400,0
10000.0,7.39,50100,0.401197604790419,4,1,20100,0
10500.0,7.604,52200,0.425287356321839,4,1,22200,0
9700.0,7.229,48600,0.382716049382716,4,0,18600,0
11500.0,7.993,55800,0.462365591397849,5,1,25800,0
10300.0,7.483,51000,0.411764705882353,4,1,21000,0
7600.0,6.367,40500,0.259259259259259,2,0,10500,0
9800.0,7.273,49000,0.387755102040816,4,0,19000,0
8700.0,6.827,44800,0.330357142857143,3,0,14800,0
8700.0,6.814,44700,0.328859060402685,3,0,14700,0
10500.0,7.59,52000,0.423076923076923,4,1,22000,0
9900.0,7.318,49500,0.393939393939394,4,0,19500,0
8800.0,6.864,45200,0.336283185840708,3,0,15200,0
11600.0,8.034,56200,0.466192170818505,5,1,26200,0
10500.0,7.596,52100,0.424184261036468,4,1,22100,0
11600.0,8.034,56200,0.466192170818505,5,1,26200,0
10300.0,7.51,51300,0.415204678362573,4,1,21300,0
8900.0,6.898,45500,0.340659340659341,3,0,15500,0
8700.0,6.803,44600,0.327354260089686,3,0,14600,0
10000.0,7.375,50000,0.4,4,1,20000,0
9700.0,7.249,48800,0.385245901639344,4,0,18800,0
10000.0,7.365,49900,0.398797595190381,4,0,19900,0
11100.0,7.841,54400,0.448529411764706,5,1,24400,0
7500.0,6.33,40200,0.253731343283582,2,0,10200,0
11400.0,7.955,55500,0.45945945945946,5,1,25500,0
8900.0,6.887,45400,0.33920704845815,3,0,15400,0
9600.0,7.186,48200,0.377593360995851,4,0,18200,0
9400.0,7.115,47600,0.369747899159664,3,0,17600,0
10800.0,7.698,53000,0.433962264150943,5,1,23000,0
8200.0,6.63,43000,0.302325581395349,2,0,13000,0
7000.0,6.11,38100,0.21259842519685,1,0,8100,0
9000.0,6.969,46200,0.350649350649351,3,0,16200,0
11400.0,7.981,55700,0.461400359066427,5,1,25700,0
8100.0,6.569,42400,0.292452830188679,2,0,12400,0
8300.0,6.674,43400,0.308755760368664,3,0,13400,0
11100.0,7.831,54300,0.447513812154696,5,1,24300,0
9200.0,7.043,46900,0.360341151385928,3,0,16900,0
7700.0,6.393,40800,0.264705882352941,2,0,10800,0
6200.0,5.757,34800,0.137931034482759,1,0,4800,0
9800.0,7.29,49200,0.390243902439024,4,0,19200,0
8400.0,6.675,43400,0.308755760368664,3,0,13400,0
7100.0,6.131,38300,0.216710182767624,1,0,8300,0
10300.0,7.522,51400,0.416342412451362,4,1,21400,0
10700.0,7.676,52800,0.431818181818182,5,1,22800,0
8300.0,6.644,43100,0.303944315545244,2,0,13100,0
11300.0,7.921,55100,0.455535390199637,5,1,25100,0
6400.0,5.829,35500,0.154929577464789,1,0,5500,0
11300.0,7.923,55200,0.456521739130435,5,1,25200,0
7100.0,6.158,38500,0.220779220779221,1,0,8500,0
9200.0,7.043,46900,0.360341151385928,3,0,16900,0
10200.0,7.473,50900,0.410609037328094,4,1,20900,0
8400.0,6.679,43400,0.308755760368664,3,0,13400,0
9900.0,7.336,49600,0.395161290322581,4,0,19600,0
7600.0,6.356,40400,0.257425742574257,2,0,10400,0
10100.0,7.416,50400,0.404761904761905,4,1,20400,0
8900.0,6.92,45700,0.343544857768053,3,0,15700,0
8800.0,6.883,45400,0.33920704845815,3,0,15400,0
9100.0,6.996,46400,0.353448275862069,3,0,16400,0
6900.0,6.046,37500,0.2,1,0,7500,0
17000.0,10.369,78200,0.616368286445013,10,2,48200,0
11100.0,7.828,54300,0.447513812154696,5,1,24300,0
9500.0,7.171,48100,0.376299376299376,4,0,18100,0
10200.0,7.474,50900,0.410609037328094,4,1,20900,0
9200.0,7.031,46800,0.358974358974359,3,0,16800,0
9000.0,6.96,46100,0.349240780911063,3,0,16100,0
7600.0,6.374,40600,0.261083743842365,2,0,10600,0
10000.0,7.388,50100,0.401197604790419,4,1,20100,0
8200.0,6.629,43000,0.302325581395349,2,0,13000,0
10400.0,7.542,51600,0.418604651162791,4,1,21600,0
10000.0,7.362,49900,0.398797595190381,4,0,19900,0
8100.0,6.567,42400,0.292452830188679,2,0,12400,0
11400.0,7.963,55500,0.45945945945946,5,1,25500,0
9200.0,7.047,46900,0.360341151385928,3,0,16900,0
10500.0,7.595,52100,0.424184261036468,4,1,22100,0
7800.0,6.426,41100,0.27007299270073,2,0,11100,0
10000.0,7.359,49800,0.397590361445783,4,0,19800,0
10700.0,7.658,52700,0.430740037950664,5,1,22700,0
12400.0,8.412,59800,0.498327759197324,6,1,29800,0
9400.0,7.109,47500,0.368421052631579,3,0,17500,0
7900.0,6.493,41700,0.280575539568345,2,0,11700,0
9800.0,7.299,49300,0.391480730223124,4,0,19300,0
10800.0,7.716,53200,0.43609022556391,5,1,23200,0
10100.0,7.417,50400,0.404761904761905,4,1,20400,0
9800.0,7.273,49000,0.387755102040816,4,0,19000,0
9600.0,7.217,48500,0.381443298969072,4,0,18500,0
9200.0,7.05,46900,0.360341151385928,3,0,16900,0
8800.0,6.847,45000,0.333333333333333,3,0,15000,0
9000.0,6.968,46200,0.350649350649351,3,0,16200,0
10200.0,7.466,50900,0.410609037328094,4,1,20900,0
9800.0,7.306,49300,0.391480730223124,4,0,19300,0
9400.0,7.133,47700,0.371069182389937,3,0,17700,0
8900.0,6.888,45400,0.33920704845815,3,0,15400,0
8600.0,6.771,44300,0.322799097065463,3,0,14300,0
11400.0,7.988,55800,0.462365591397849,5,1,25800,0
9700.0,7.265,49000,0.387755102040816,4,0,19000,0
9300.0,7.079,47200,0.364406779661017,3,0,17200,0
10700.0,7.684,52900,0.43289224952741,5,1,22900,0
9700.0,7.245,48800,0.385245901639344,4,0,18800,0
9400.0,7.104,47400,0.367088607594937,3,0,17400,0
10000.0,7.379,50000,0.4,4,1,20000,0
10200.0,7.454,50700,0.408284023668639,4,1,20700,0
9900.0,7.349,49800,0.397590361445783,4,0,19800,0
10100.0,7.432,50500,0.405940594059406,4,1,20500,0
10100.0,7.408,50300,0.403578528827038,4,1,20300,0
10600.0,7.638,52500,0.428571428571429,5,1,22500,0
9300.0,7.067,47100,0.363057324840764,3,0,17100,0
8100.0,6.579,42500,0.294117647058824,2,0,12500,0
9600.0,7.221,48600,0.382716049382716,4,0,18600,0
8200.0,6.624,42900,0.300699300699301,2,0,12900,0
8300.0,6.674,43400,0.308755760368664,3,0,13400,0
9500.0,7.148,47900,0.373695198329854,4,0,17900,0
10900.0,7.748,53500,0.439252336448598,5,1,23500,0
9700.0,7.236,48700,0.383983572895277,4,0,18700,0
8400.0,6.683,43500,0.310344827586207,3,0,13500,0
9400.0,7.125,47700,0.371069182389937,3,0,17700,0
9500.0,7.182,48200,0.377593360995851,4,0,18200,0
10800.0,7.705,53100,0.435028248587571,5,1,23100,0
10200.0,7.471,50900,0.410609037328094,4,1,20900,0
9900.0,7.337,49600,0.395161290322581,4,0,19600,0
8300.0,6.662,43300,0.30715935334873,2,0,13300,0
10000.0,7.391,50200,0.402390438247012,4,1,20200,0
7800.0,6.426,41100,0.27007299270073,2,0,11100,0
9800.0,7.306,49300,0.391480730223124,4,0,19300,0
8400.0,6.7,43600,0.311926605504587,3,0,13600,0
10200.0,7.472,50900,0.410609037328094,4,1,20900,0
8000.0,6.546,42200,0.289099526066351,2,0,12200,0
9300.0,7.094,47400,0.367088607594937,3,0,17400,0
7700.0,6.396,40800,0.264705882352941,2,0,10800,0
9500.0,7.156,47900,0.373695198329854,4,0,17900,0
10600.0,7.646,52500,0.428571428571429,5,1,22500,0
8200.0,6.622,42900,0.300699300699301,2,0,12900,0
11800.0,8.138,57200,0.475524475524476,6,1,27200,0
9300.0,7.097,47400,0.367088607594937,3,0,17400,0
9800.0,7.288,49200,0.390243902439024,4,0,19200,0
10900.0,7.738,53400,0.438202247191011,5,1,23400,0
8300.0,6.672,43400,0.308755760368664,3,0,13400,0
8300.0,6.65,43200,0.305555555555556,2,0,13200,0
8900.0,6.919,45700,0.343544857768053,3,0,15700,0
11300.0,7.915,55100,0.455535390199637,5,1,25100,0
